,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Gr Liv Area,Full Bath,Bedroom AbvGr,Fireplaces,Garage Cars,OQ2,GLA2,OQ_x_YB,OQ_/_LA,Neighborhood,House Style,Year Built_Dev_House Style,Overall Qual_Dev_Neighborhood
182,8520,6,8,1928,2003,720,1,2,0,2.0,36,518400,11568,0.0007042253521126761,OldTown,1Story,-1.843053988265617,0.6218635066478322
183,9600,8,9,1900,2003,1566,2,3,0,1.0,64,2452356,15200,0.0008333333333333334,OldTown,2Story,-2.455196313156919,2.1863411707407985
184,10800,5,6,1915,1950,1652,2,4,0,1.0,25,2729104,9575,0.000462962962962963,OldTown,1.5Fin,-1.0025092034493859,-0.16037532539865104
185,9000,8,9,1890,2002,2268,3,3,0,2.0,64,5143824,15120,0.0008888888888888889,OldTown,2Story,-2.7645163079570465,2.1863411707407985
186,9045,5,3,1910,1950,2256,2,4,0,0.0,25,5089536,9550,0.000552791597567717,OldTown,2Story,-2.145876318356791,-0.16037532539865104
187,7407,6,7,1957,1996,1236,1,2,0,2.0,36,1527696,11742,0.0008100445524503848,OldTown,1Story,-0.7077763227706212,0.6218635066478322
188,7740,4,7,1910,1950,1363,1,3,0,2.0,16,1857769,7640,0.0005167958656330749,OldTown,2Story,-2.145876318356791,-0.9426141574451342
189,11340,4,6,1885,1950,2290,2,4,0,2.0,16,5244100,7540,0.0003527336860670194,OldTown,2Story,-2.9191763053571105,-0.9426141574451342
190,10560,6,7,1922,1994,1470,1,2,0,2.0,36,2160900,11532,0.0005681818181818182,OldTown,2Story,-1.7746923245966375,0.6218635066478322
191,5830,5,6,1950,1997,1612,1,3,0,1.0,25,2598544,9750,0.0008576329331046312,BrkSide,1.5Fin,0.7192560951767688,-0.11298979376415953
192,7793,7,7,1922,2005,2068,1,3,1,1.0,49,4276624,13454,0.000898242012062107,BrkSide,2.5Unf,0.17543938680841925,1.7643790872403393
193,5000,4,7,1925,1950,765,1,2,0,1.0,16,585225,7700,0.0008,BrkSide,1Story,-1.960496505385789,-1.051674234266409
194,6000,6,7,1939,1950,1132,1,2,0,1.0,36,1281424,11634,0.001,BrkSide,1.5Fin,0.17812985846569165,0.8256946467380899
195,6000,6,6,1940,1950,1196,1,3,2,2.0,36,1430416,11640,0.001,BrkSide,1.5Fin,0.2273231527121532,0.8256946467380899
196,6360,5,6,1942,1950,1453,1,3,2,1.0,25,2111209,9710,0.0007861635220125787,BrkSide,1.5Fin,0.32570974120507634,-0.11298979376415953
197,6000,6,7,1948,1950,1416,1,3,0,1.0,36,2005056,11688,0.001,BrkSide,1.5Fin,0.6208695066838457,0.8256946467380899
198,6240,5,7,1936,1980,1040,1,2,0,2.0,25,1081600,9680,0.0008012820512820513,BrkSide,1.5Fin,0.03054997572630696,-0.11298979376415953
199,6240,5,5,1930,1950,1536,2,4,1,2.0,25,2359296,9650,0.0008012820512820513,BrkSide,1.5Fin,-0.2646097897524624,-0.11298979376415953
200,6120,6,5,1923,1950,1068,1,2,1,1.0,36,1140624,11538,0.000980392156862745,OldTown,1Story,-2.038791516799237,0.6218635066478322
201,10300,7,6,1921,1950,1710,2,3,0,2.0,49,2924100,13447,0.0006796116504854369,OldTown,2Story,-1.8056243240766503,1.4041023386943152
202,8094,4,5,1915,1950,1962,1,4,1,2.0,16,3849444,7660,0.0004941932295527551,OldTown,1.5Fin,-1.0025092034493859,-0.9426141574451342
203,12900,6,8,1912,2009,1560,1,3,0,0.0,36,2433600,11472,0.00046511627906976747,OldTown,2Story,-2.0840123193967655,0.6218635066478322
204,3068,6,8,1920,1993,1324,1,3,0,1.0,36,1752976,11520,0.001955671447196871,OldTown,2Story,-1.836556323556663,0.6218635066478322
205,8472,5,5,1963,1963,816,1,2,0,2.0,25,665856,9815,0.0005901794145420207,IDOTRR,1Story,-0.4728912885302772,0.2192663381650083
206,5600,4,5,1930,1950,1092,2,3,0,0.0,16,1192464,7720,0.0007142857142857143,IDOTRR,2Story,-1.5272363287565351,-0.5964044398088233
207,7630,5,9,1900,1996,1812,2,4,1,2.0,25,3283344,9500,0.000655307994757536,OldTown,2Story,-2.455196313156919,-0.16037532539865104
208,24090,7,7,1940,1950,2403,2,4,2,1.0,49,5774409,13580,0.00029057700290577,ClearCr,2Story,-1.2179163339564074,1.047665252222274
209,15263,5,5,1959,1959,1675,2,3,2,1.0,25,2805625,9795,0.0003275895957544388,ClearCr,1Story,-0.6294813113571731,-1.001102352123507
210,10632,5,3,1917,1950,1224,1,3,0,1.0,25,1498176,9585,0.00047027840481565086,ClearCr,1.5Fin,-0.9041226149564627,-1.001102352123507
211,9900,5,4,1915,1950,1392,1,3,0,0.0,25,1937664,9575,0.000505050505050505,SWISU,1.5Fin,-1.0025092034493859,-0.453135376067928
212,6001,6,5,1940,1950,919,1,3,0,1.0,36,844561,11640,0.0009998333611064823,SWISU,1.5Fin,0.2273231527121532,0.5826026263730503
213,6449,4,1,1907,1950,1884,1,4,0,0.0,16,3549456,7628,0.0006202512017367033,SWISU,2Story,-2.2386723167968294,-1.4888733785089063
214,6048,5,7,1910,1950,1680,2,2,1,2.0,25,2822400,9550,0.0008267195767195767,SWISU,1.5Fin,-1.2484756746816936,-0.453135376067928
215,6342,5,8,1875,1996,1020,1,2,0,0.0,25,1040400,9375,0.0007883948281299275,Sawyer,1.5Fin,-2.970240973307848,-0.11105838232267036
216,10773,4,3,1967,1967,1832,2,4,0,0.0,16,3356224,7868,0.000371298616912652,Sawyer,1Story,-0.3163012657033812,-1.7880399553949955
217,10778,4,5,1968,1968,1768,2,4,0,0.0,16,3125824,7872,0.00037112636852848393,Sawyer,1Story,-0.2771537599966572,-1.7880399553949955
218,11625,5,4,1965,1965,1039,1,3,0,2.0,25,1079521,9825,0.00043010752688172043,Sawyer,1Story,-0.3945962771168292,-0.11105838232267036
219,11341,5,6,1957,1996,1392,1,3,1,2.0,25,1937664,9785,0.0004408782294330306,Sawyer,1Story,-0.7077763227706212,-0.11105838232267036
220,8521,5,5,1967,1967,912,1,3,1,1.0,25,831744,9835,0.0005867855885459453,Sawyer,1Story,-0.3163012657033812,-0.11105838232267036
221,8246,5,8,1968,2001,1060,1,3,1,1.0,25,1123600,9840,0.000606354596167839,Sawyer,1Story,-0.2771537599966572,-0.11105838232267036
222,7800,5,7,1966,2008,892,1,3,0,1.0,25,795664,9830,0.000641025641025641,Sawyer,1Story,-0.35544877141010517,-0.11105838232267036
223,9364,6,7,1969,1969,1352,1,4,0,1.0,36,1827904,11814,0.0006407518154634772,Sawyer,2Story,-0.32088834903603664,1.5659231907496547
224,7832,5,5,1968,1968,864,1,2,0,1.0,25,746496,9840,0.0006384065372829418,Sawyer,1Story,-0.2771537599966572,-0.11105838232267036
225,7424,5,5,1978,1978,1373,1,3,2,2.0,25,1885129,9890,0.0006734913793103449,Sawyer,SFoyer,0.047830284757589825,-0.11105838232267036
226,11227,5,5,1968,1968,1440,1,4,2,2.0,25,2073600,9840,0.0004453549478934711,Sawyer,2Story,-0.35182034851604943,-0.11105838232267036
227,11616,6,5,1978,1978,1386,2,3,1,2.0,36,1920996,11868,0.0005165289256198347,Sawyer,2Story,-0.0425003537159216,1.5659231907496547
228,14000,7,5,1996,1997,2260,2,3,0,2.0,49,5107600,13972,0.0005,ClearCr,2Story,0.5142756369243086,1.047665252222274
229,20062,7,7,1977,2001,1483,1,1,2,2.0,49,2199289,13839,0.0003489183531053733,ClearCr,1Story,0.07517379136385875,1.047665252222274
230,9259,4,4,1927,1950,756,1,2,0,2.0,16,571536,7708,0.0004320120963386975,Sawyer,1Story,-1.882201493972341,-1.7880399553949955
231,9600,4,7,1950,1995,1067,2,2,0,2.0,16,1138489,7800,0.0004166666666666667,Sawyer,1Story,-0.9818088627176891,-1.7880399553949955
232,23595,7,6,1979,1979,1524,0,0,1,2.0,49,2322576,13853,0.0002966730239457512,ClearCr,1Story,0.15346880277730673,1.047665252222274
233,17082,6,5,1978,1992,1981,2,4,1,2.0,36,3924361,11868,0.00035124692658939234,ClearCr,2Story,-0.0425003537159216,0.023281450049383628
234,18600,3,4,1938,1990,1610,2,4,1,1.0,9,2592100,5814,0.00016129032258064516,Edwards,1.5Fin,0.12893656421923008,-1.9101911187621716
235,10625,5,5,1920,1950,835,1,2,0,1.0,25,697225,9600,0.00047058823529411766,Edwards,1Story,-2.156234033919409,0.02533409971833116
236,11479,6,7,1950,1987,1074,1,3,1,1.0,36,1153476,11700,0.0005226936144263438,Edwards,1Story,-0.9818088627176891,0.9930967089585826
237,9571,5,6,1956,1956,1144,1,3,0,1.0,25,1308736,9780,0.0005224114512590116,Edwards,1Story,-0.7469238284773452,0.02533409971833116
238,9350,4,6,1947,1979,1531,1,3,1,1.0,16,2343961,7788,0.000427807486631016,Edwards,1.5Fin,0.5716762124373841,-0.9424285095219203
239,9525,5,7,1954,1998,1172,1,3,0,1.0,25,1373584,9770,0.0005249343832020997,Edwards,1Story,-0.8252188398907931,0.02533409971833116
240,10420,6,5,2009,2009,1212,2,3,0,2.0,36,1468944,12054,0.0005758157389635317,Edwards,1Story,1.3278939739790265,0.9930967089585826
241,17485,7,5,2009,2010,1508,1,1,2,2.0,49,2274064,14063,0.0004003431512725193,Edwards,1Story,1.3278939739790265,1.960859318198834
242,11200,5,3,1964,1964,1298,2,3,0,2.0,25,1684804,9820,0.0004464285714285714,Edwards,1Story,-0.4337437828235532,0.02533409971833116
243,11100,4,7,1946,2006,930,1,2,0,1.0,16,864900,7784,0.00036036036036036037,Edwards,1Story,-1.138398885544585,-0.9424285095219203
244,9206,6,5,1985,1985,1732,2,3,1,2.0,36,2999824,11910,0.000651748859439496,SawyerW,2Story,0.1740236426441679,-0.39910330951491313
245,11980,7,5,1987,1987,1433,1,1,2,2.0,49,2053489,13909,0.0005843071786310517,SawyerW,1Story,0.4666488484310987,0.7887041592794701
246,12361,6,7,1993,1993,1802,2,3,1,4.0,36,3247204,11958,0.00048539762155165437,SawyerW,2Story,0.42147963848427017,-0.39910330951491313
247,9938,7,5,1993,1994,1949,2,3,1,2.0,49,3798601,13951,0.0007043670758703965,SawyerW,2Story,0.42147963848427017,0.7887041592794701
248,9069,6,6,1992,1992,996,1,2,0,2.0,36,992016,11952,0.0006615944426066821,SawyerW,SFoyer,1.096486716612569,-0.39910330951491313
249,10475,8,5,2008,2008,1694,2,3,0,3.0,64,2869636,16064,0.0007637231503579953,CollgCr,1Story,1.2887464682723027,1.2240908077747172
250,6762,7,5,2006,2006,1208,2,2,0,2.0,49,1459264,14042,0.0010351966873706005,CollgCr,1Story,1.2104514568588547,0.29822042342386906
251,10402,7,5,2009,2009,1226,2,3,0,3.0,49,1503076,14063,0.0006729475100942127,CollgCr,1Story,1.3278939739790265,0.29822042342386906
252,7360,7,5,2010,2010,1222,2,2,0,2.0,49,1493284,14070,0.0009510869565217392,CollgCr,1Story,1.3670414796857506,0.29822042342386906
253,12376,7,5,1990,1990,3222,3,5,2,3.0,49,10381284,13930,0.0005656108597285068,SawyerW,2Story,0.32868364004423184,0.7887041592794701
254,14235,6,8,1900,1993,1445,2,3,0,2.0,36,2088025,11400,0.00042149631190727084,SawyerW,1.5Fin,-1.7404086171463093,-0.39910330951491313
255,8816,6,7,1971,1971,1052,1,3,0,2.0,36,1106704,11826,0.0006805807622504537,ClearCr,SLvl,-0.3455725889008342,0.023281450049383628
256,11105,5,5,1996,1996,965,1,2,0,2.0,25,931225,9980,0.00045024763619990995,CollgCr,SFoyer,1.3961028399997057,-1.5535203452778275
257,9337,7,5,1997,1998,1692,2,3,1,2.0,49,2862864,13979,0.0007497054728499518,CollgCr,2Story,0.5452076364043213,0.29822042342386906
258,8750,6,5,1998,1998,1682,2,3,0,2.0,36,2829124,11988,0.0006857142857142857,CollgCr,2Story,0.5761396358843341,-0.6276499609269792
259,15240,5,8,1977,2004,1026,1,3,0,1.0,25,1052676,9885,0.00032808398950131233,CollgCr,1Story,0.07517379136385875,-1.5535203452778275
260,10900,6,7,1977,1977,1392,1,3,0,1.0,36,1937664,11862,0.0005504587155963303,CollgCr,2Story,-0.07343235319593439,-0.6276499609269792
261,10650,5,6,1976,1976,894,1,3,0,1.0,25,799236,9880,0.00046948356807511736,CollgCr,1Story,0.036026285657134755,-1.5535203452778275
262,7480,5,6,1972,1972,876,1,3,0,2.0,25,767376,9860,0.0006684491978609625,CollgCr,1Story,-0.12056373716976122,-1.5535203452778275
263,10389,8,5,2003,2003,1978,2,3,1,3.0,64,3912484,16024,0.0007700452401578592,CollgCr,1Story,1.0930089397386826,1.2240908077747172
264,11423,8,5,2001,2002,1601,2,3,1,2.0,64,2563201,16008,0.0007003414164405147,CollgCr,1Story,1.0147139283252347,1.2240908077747172
265,9548,7,6,2003,2003,1829,2,3,1,2.0,49,3345241,14021,0.0007331378299120235,CollgCr,2Story,0.730799633284398,0.29822042342386906
266,9375,7,5,1997,1997,2098,2,4,1,2.0,49,4401604,13979,0.0007466666666666666,CollgCr,2Story,0.5452076364043213,0.29822042342386906
267,12137,7,5,1998,1998,1661,2,3,0,2.0,49,2758921,13986,0.000576748784707918,CollgCr,1Story,0.8972714112050626,0.29822042342386906
268,4435,6,5,2003,2003,848,1,1,0,2.0,36,719104,12018,0.0013528748590755355,CollgCr,1Story,1.0930089397386826,-0.6276499609269792
269,4426,6,5,2004,2004,848,1,1,0,2.0,36,719104,12024,0.0013556258472661546,CollgCr,1Story,1.1321564454454065,-0.6276499609269792
270,10635,8,5,2003,2003,1668,2,3,1,2.0,64,2782224,16024,0.0007522331922896097,CollgCr,1Story,1.0930089397386826,1.2240908077747172
271,8400,7,5,2004,2005,1484,2,3,0,2.0,49,2202256,14028,0.0008333333333333334,CollgCr,1Story,1.1321564454454065,0.29822042342386906
272,8773,7,5,2004,2004,1414,2,3,0,2.0,49,1999396,14028,0.0007979026558759832,CollgCr,1Story,1.1321564454454065,0.29822042342386906
273,8777,3,6,1945,2007,640,1,2,0,1.0,9,409600,5835,0.0003418024381907258,Edwards,1Story,-1.177546391251309,-1.9101911187621716
274,8842,5,6,1954,1954,992,1,3,0,1.0,25,984064,9770,0.000565482922415743,Edwards,1Story,-0.8252188398907931,0.02533409971833116
275,9825,5,5,1965,1965,1664,2,4,0,0.0,25,2768896,9825,0.0005089058524173028,Edwards,1Story,-0.3945962771168292,0.02533409971833116
276,10044,5,6,1968,1968,1196,1,3,0,1.0,25,1430416,9840,0.0004978096375945838,Edwards,1Story,-0.2771537599966572,0.02533409971833116
277,11792,4,5,1948,1950,1120,1,2,0,2.0,16,1254400,7792,0.00033921302578018993,Edwards,1.5Fin,0.6208695066838457,-0.9424285095219203
278,6305,6,6,1975,1975,1096,1,3,1,1.0,36,1201216,11850,0.0009516256938937351,Edwards,SLvl,-0.08383713695227338,0.9930967089585826
279,7819,6,5,1976,1976,1117,1,3,1,2.0,36,1247689,11856,0.0007673615551860852,Edwards,SLvl,-0.01840327396513318,0.9930967089585826
280,6410,4,5,1958,1958,960,1,3,0,0.0,16,921600,7832,0.0006240249609984399,Edwards,1Story,-0.6686288170638971,-0.9424285095219203
281,8546,4,5,2003,2004,1121,2,2,0,2.0,16,1256641,8012,0.000468055230517201,Edwards,1Story,1.0930089397386826,-0.9424285095219203
282,8741,6,4,1945,1950,1487,1,3,1,1.0,36,2211169,11670,0.000686420318041414,Edwards,1.5Fin,0.473289623944461,0.9930967089585826
283,12180,4,4,1941,1950,924,1,2,0,1.0,16,853776,7764,0.0003284072249589491,Edwards,1.5Fin,0.27651644695861477,-0.9424285095219203
284,8562,5,6,1957,2002,1526,1,4,1,1.0,25,2328676,9785,0.000583975706610605,Edwards,1Story,-0.7077763227706212,0.02533409971833116
285,4853,5,6,1924,1999,1296,2,2,1,1.0,25,1679616,9620,0.0010302905419328251,SWISU,1Story,-1.9996440110925129,-0.453135376067928
286,6858,6,4,1915,1950,1647,1,4,0,1.0,36,2712609,11490,0.0008748906386701663,SWISU,2Story,-1.991216320956727,0.5826026263730503
287,8212,3,3,1914,1950,864,1,2,0,1.0,9,746496,5742,0.0003653190452995616,Edwards,1Story,-2.3911190681597527,-1.9101911187621716
288,5000,5,6,1924,1950,1691,2,3,1,1.0,25,2859481,9620,0.001,SWISU,1.5Fin,-0.5597695552312317,-0.453135376067928
289,7890,6,6,1939,1950,856,1,2,1,2.0,36,732736,11634,0.0007604562737642585,SWISU,1Story,-1.412431425491653,0.5826026263730503
290,7200,4,6,1967,1967,2650,3,6,0,0.0,16,7022500,7868,0.0005555555555555556,SWISU,2Story,-0.3827523479960622,-1.4888733785089063
291,9839,5,2,1931,1950,1666,1,3,1,0.0,25,2775556,9655,0.0005081817257851408,SWISU,1.5Fin,-0.21541649550600084,-0.453135376067928
292,9638,6,7,1919,1990,2447,2,4,1,1.0,36,5987809,11514,0.0006225357958082589,SWISU,1.5Fin,-0.8057360264635396,0.5826026263730503
293,10452,7,6,1941,1985,2133,1,4,2,1.0,49,4549689,13587,0.0006697282816685801,Crawfor,1.5Fin,0.27651644695861477,0.6758800718591838
294,15600,5,6,1950,1991,2177,2,5,0,2.0,25,4739329,9750,0.0003205128205128205,Crawfor,2Story,-0.9085963391562796,-1.1805371921807073
295,9042,7,9,1941,2006,2340,2,4,2,1.0,49,5475600,13587,0.00077416500774165,Crawfor,2Story,-1.1869843344763946,0.6758800718591838
296,17500,7,8,1959,2002,1902,2,3,2,2.0,49,3617604,13713,0.0004,Crawfor,1Story,-0.6294813113571731,0.6758800718591838
297,19645,7,6,1994,2007,1652,2,3,0,2.0,49,2729104,13958,0.00035632476457113767,Crawfor,SLvl,1.1594062598033903,0.6758800718591838
298,3907,8,6,1989,1989,1034,1,1,1,2.0,64,1069156,15912,0.002047606859482979,Blueste,1Story,0.5449438598445466,1.4491376746189442
299,3907,8,5,1989,1989,1191,2,2,1,2.0,64,1418481,15912,0.002047606859482979,Blueste,1Story,0.5449438598445466,1.4491376746189442
300,15602,7,8,1959,1997,1801,2,1,2,2.0,49,3243601,13713,0.00044866042815023714,Crawfor,1Story,-0.6294813113571731,0.6758800718591838
301,5436,4,8,1922,2007,1154,1,3,0,1.0,16,1331716,7688,0.0007358351729212656,IDOTRR,1.5Fin,-0.6581561437241549,-0.5964044398088233
302,8154,2,5,1941,1950,540,1,1,0,1.0,4,291600,3882,0.0002452783909737552,IDOTRR,1Story,-1.334136414078205,-2.2277459957564867
303,9140,6,5,1921,1975,1107,1,2,0,1.0,36,1225449,11526,0.0006564551422319475,IDOTRR,1.5Fin,-0.7073494379706164,1.0349371161388399
304,7500,4,4,1920,1950,1128,1,2,0,2.0,16,1272384,7680,0.0005333333333333334,IDOTRR,1.5Fin,-0.756542732217078,-0.5964044398088233
305,8712,4,7,1900,1950,1178,1,2,0,1.0,16,1387684,7600,0.0004591368227731864,IDOTRR,1.5Fin,-1.7404086171463093,-0.5964044398088233
306,8712,5,5,1952,1952,1044,1,2,0,2.0,25,1089936,9760,0.000573921028466483,IDOTRR,1Story,-0.9035138513042411,0.2192663381650083
307,8712,4,7,1896,1950,952,1,3,0,1.0,16,906304,7584,0.0004591368227731864,IDOTRR,1Story,-3.0957741708807847,-0.5964044398088233
308,3811,8,5,2004,2005,1646,2,2,1,2.0,64,2709316,16032,0.0020991865652059826,Crawfor,1Story,1.1321564454454065,1.6040887038791292
309,11050,8,5,1998,1999,1916,2,3,1,3.0,64,3671056,15984,0.0007239819004524887,Mitchel,2Story,0.5761396358843341,2.3420197511559953
310,9620,6,7,1977,1977,1285,2,3,1,2.0,36,1651225,11862,0.0006237006237006237,Mitchel,SLvl,0.04703058902200702,0.4349465252146846
311,9196,7,5,2003,2003,1560,2,3,0,2.0,49,2433600,14021,0.0007612005219660722,Mitchel,1Story,1.0930089397386826,1.38848313818534
312,12328,6,5,1976,1976,1034,1,3,0,3.0,36,1069156,11856,0.0004866969500324465,Mitchel,SLvl,-0.01840327396513318,0.4349465252146846
313,12760,6,5,1976,1976,2048,3,5,0,2.0,36,4194304,11856,0.0004702194357366771,Mitchel,1Story,0.036026285657134755,0.4349465252146846
314,57200,5,5,1948,1950,1687,1,3,2,2.0,25,2845969,9740,8.741258741258741e-05,Timber,1Story,-1.060103874131137,-1.837370262445474
315,11896,7,5,2008,2008,1346,2,3,1,3.0,49,1811716,14056,0.0005884330867518494,Timber,1Story,1.2887464682723027,-0.16280495996352318
316,9803,7,5,2009,2010,1214,2,2,0,2.0,49,1473796,14063,0.0007140671223094971,Timber,1Story,1.3278939739790265,-0.16280495996352318
317,9802,5,5,2006,2007,1444,2,3,0,2.0,25,2085136,10030,0.0005100999795960009,Timber,2Story,0.8235956317244364,-1.837370262445474
318,12003,8,5,2009,2010,1968,2,4,1,3.0,64,3873024,16072,0.0006665000416562525,Timber,2Story,0.9163916301644747,0.6744776912774523
319,11316,7,5,2002,2003,1894,2,4,1,2.0,49,3587236,14014,0.0006185931424531637,Timber,2Story,0.6998676338043852,-0.16280495996352318
320,14191,8,5,2002,2002,1908,2,4,0,2.0,64,3640464,16016,0.0005637375801564371,Timber,2Story,0.6998676338043852,0.6744776912774523
321,13214,9,5,2008,2009,2018,2,3,1,3.0,81,4072324,18072,0.0006810958074769184,Timber,1Story,1.2887464682723027,1.5117603425184278
322,15300,5,5,1965,1977,1264,1,2,1,2.0,25,1597696,9825,0.000326797385620915,Mitchel,1Story,-0.3945962771168292,-0.5185900877559708
323,10114,5,5,2004,2005,1430,2,3,0,2.0,25,2044900,10020,0.0004943642475776152,Mitchel,1Story,1.1321564454454065,-0.5185900877559708
324,9400,6,5,1971,1971,1824,2,4,0,0.0,36,3326976,11826,0.0006382978723404255,Mitchel,2Story,-0.2590243500760111,0.4349465252146846
325,11875,5,5,1999,1999,1344,2,3,1,2.0,25,1806336,9995,0.0004210526315789474,Mitchel,1Story,0.9364189169117866,-0.5185900877559708
326,1974,4,5,1973,1973,1092,1,3,0,1.0,16,1192464,7892,0.002026342451874367,MeadowV,2Story,-0.1971603511159855,-0.6369854247016533
327,2394,5,6,1973,1973,945,1,2,1,1.0,25,893025,9865,0.0020885547201336674,MeadowV,1Story,-0.08141623146303723,1.0464760548670033
328,2592,5,3,1976,1976,1112,1,3,0,1.0,25,1236544,9880,0.0019290123456790122,MeadowV,2Story,-0.10436435267594717,1.0464760548670033
329,1476,4,7,1970,1970,1092,1,3,0,0.0,16,1192464,7880,0.0027100271002710027,MeadowV,2Story,-0.2899563495560239,-0.6369854247016533
330,1491,4,6,1972,1972,630,1,1,0,0.0,16,396900,7888,0.0026827632461435278,MeadowV,SFoyer,-0.40159390032311554,-0.6369854247016533
331,1900,4,4,1970,1970,1092,1,3,0,0.0,16,1192464,7880,0.002105263157894737,MeadowV,2Story,-0.2899563495560239,-0.6369854247016533
332,1890,4,6,1972,1972,1092,1,3,0,1.0,16,1192464,7888,0.0021164021164021165,MeadowV,2Story,-0.2280923505959983,-0.6369854247016533
333,6953,5,7,1971,2004,874,1,3,0,1.0,25,763876,9855,0.0007191140514885661,Mitchel,1Story,-0.15971124287648522,-0.5185900877559708
334,26142,5,7,1962,1962,1188,1,3,0,1.0,25,1411344,9810,0.0001912631015224543,Mitchel,1Story,-0.5120387942370012,-0.5185900877559708
335,12887,5,7,1984,1984,833,1,2,0,2.0,25,693889,9920,0.00038798789477768295,Mitchel,1Story,0.3492063313109267,-0.5185900877559708
336,7700,5,2,1985,1986,2432,4,4,0,2.0,25,5914624,9925,0.0006493506493506494,Mitchel,2Story,0.1740236426441679,-0.5185900877559708
337,10475,5,5,1991,1991,1274,1,3,0,2.0,25,1623076,9955,0.00047732696897374703,Mitchel,2Story,0.3596156395242446,-0.5185900877559708
338,10544,5,5,1969,1969,1479,2,5,0,1.0,25,2187441,9845,0.0004742033383915023,Mitchel,1.5Fin,1.6539286858595386,-0.5185900877559708
339,9892,8,5,1994,1995,1803,2,3,2,2.0,64,3250809,15952,0.0008087343307723412,Mitchel,1Story,0.7406813883781667,2.3420197511559953
340,12961,6,5,1993,1994,1797,2,3,1,2.0,36,3229209,11958,0.00046292724326826634,Mitchel,2Story,0.42147963848427017,0.4349465252146846
341,13008,6,5,1956,1956,882,1,2,0,1.0,36,777924,11736,0.00046125461254612545,NAmes,1Story,-0.7469238284773452,0.8575032199172544
342,10200,6,5,1974,1974,1434,2,4,1,2.0,36,2056356,11844,0.000588235294117647,NAmes,1Story,-0.042268725756313234,0.8575032199172544
343,13860,8,7,1972,1995,2704,2,4,3,2.0,64,7311616,15776,0.0005772005772005772,NAmes,SLvl,-0.280138725913694,3.4329196702450098
344,10179,6,5,1997,1997,1608,2,3,1,2.0,36,2585664,11982,0.0005894488653109342,Gilbert,2Story,0.5452076364043213,-0.714671094918964
345,11792,8,5,2003,2003,2283,2,4,1,3.0,64,5212089,16024,0.0006784260515603799,Gilbert,2Story,0.730799633284398,2.0599343324134822
