,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Gr Liv Area,Full Bath,Bedroom AbvGr,Fireplaces,Garage Cars,SalePrice
1778,15256,8,5,2007,2007,1464,2,3,0,3.0,282922
1779,10612,8,5,2006,2006,1534,2,3,1,2.0,215000
1780,12291,10,5,2007,2007,1966,2,1,1,3.0,419005
1781,13501,8,5,2006,2006,1636,2,3,1,3.0,255000
1782,9986,8,5,2006,2007,1795,2,2,1,3.0,147000
1783,9965,7,5,2007,2007,1528,3,3,1,2.0,235876
1784,9416,7,5,2007,2007,1726,2,3,1,3.0,311872
1785,9849,7,6,2007,2007,1689,2,3,0,3.0,248328
1786,10000,8,5,2006,2006,1588,2,3,1,3.0,227000
1787,8847,8,5,2005,2005,1538,2,3,0,2.0,260000
1788,9158,8,5,2007,2007,1496,2,3,0,2.0,225000
1789,8251,7,5,2005,2006,1506,2,3,1,2.0,249000
1790,10084,8,5,2004,2005,1694,2,3,1,2.0,307000
1791,9605,7,5,2006,2006,1977,2,3,0,3.0,250000
1792,8778,8,5,2006,2006,1830,2,3,0,3.0,221300
1793,8640,8,5,2007,2007,1338,2,3,0,2.0,208900
1794,9000,7,5,2006,2007,1335,2,3,0,2.0,210400
1795,8640,8,5,2007,2007,1792,2,3,0,2.0,255000
1796,10411,5,5,2007,2007,1588,3,3,0,2.0,212109
1797,9000,8,5,2006,2006,1959,2,3,1,3.0,270000
1798,9000,8,5,2007,2007,2610,2,4,1,2.0,303477
1799,12217,8,5,2007,2007,1880,2,3,1,3.0,310013
1800,11096,8,5,2006,2006,1656,2,3,0,3.0,249700
1801,10207,7,6,2007,2007,1761,3,3,0,2.0,227875
1802,10440,8,5,2007,2007,1584,2,2,1,2.0,261329
1803,11824,8,5,2006,2006,1685,2,2,1,3.0,253000
1804,10625,6,5,2004,2004,2443,2,4,1,3.0,265000
1805,11143,8,5,2004,2005,2466,3,4,1,2.0,340000
1806,7500,6,5,2006,2007,1100,1,3,0,0.0,146000
1807,7500,7,5,2006,2006,1143,1,3,0,0.0,147000
1808,12450,5,5,2003,2004,1094,1,3,0,2.0,149000
1809,7441,7,5,2006,2006,1486,2,3,0,2.0,181000
1810,8462,6,5,1994,1994,1721,2,3,0,2.0,201000
1811,11613,6,5,1993,1997,1820,2,3,0,2.0,191750
1812,8450,7,5,2000,2001,1349,2,3,0,2.0,179000
1813,16196,7,5,1998,1998,1494,2,3,1,2.0,215000
1814,8012,6,5,1992,1992,1575,2,2,0,2.0,179200
1815,8012,6,5,1980,1980,1266,1,2,2,1.0,128000
1816,9180,5,7,1983,1983,884,1,2,0,2.0,144000
1817,8400,5,5,1977,1977,2020,2,4,2,2.0,144000
1818,6285,5,5,1977,1977,894,1,2,0,1.0,120750
1819,8480,5,6,1963,1963,970,1,2,0,2.0,132500
1820,7420,5,5,1962,1962,1057,1,3,0,2.0,132000
1821,7758,5,7,1962,2001,999,1,3,0,1.0,132500
1822,6970,4,5,1961,1961,1120,1,3,0,2.0,129000
1823,13673,5,5,1962,1962,1696,1,3,1,1.0,143900
1824,7476,5,7,1968,1968,1040,1,3,0,2.0,145000
1825,9945,5,5,1961,1961,988,1,3,0,2.0,128500
1826,6173,5,6,1967,1967,902,1,3,0,1.0,125500
1827,19522,7,5,1990,1990,2503,2,3,1,2.0,300000
1828,17542,7,7,1974,2003,2167,2,3,2,2.0,294000
1829,10751,5,5,1974,1974,1037,1,2,0,2.0,129000
1830,16647,5,5,1975,1981,1701,2,3,2,2.0,171000
1831,12712,6,7,1973,2006,1055,1,2,1,2.0,147000
1832,9572,8,5,1990,1990,2810,2,4,1,2.0,302000
1833,10678,8,5,1992,2000,2872,2,4,1,2.0,285000
1834,4379,8,5,2004,2004,1378,2,2,1,2.0,214000
1835,3523,8,5,2006,2007,1151,2,2,0,2.0,166000
1836,3784,8,5,2006,2007,1565,2,2,0,2.0,193800
1837,4230,7,5,2006,2007,1352,2,2,1,2.0,208900
1838,3606,7,5,2006,2007,1352,2,2,1,2.0,194000
1839,5330,8,5,2006,2007,1550,2,2,0,2.0,207500
1840,4274,7,5,2006,2007,1241,1,1,0,2.0,199900
1841,4251,7,5,2006,2007,1250,2,2,0,2.0,164700
1842,2280,6,5,1999,1999,1501,2,3,1,2.0,176500
1843,3230,6,5,1999,1999,1458,2,2,1,2.0,176000
1844,2117,6,5,2000,2000,1512,2,2,1,2.0,168500
1845,2117,6,5,2000,2000,1573,2,3,0,2.0,177000
1846,2117,6,5,2000,2000,1525,2,3,1,2.0,177000
1847,5105,7,5,2004,2004,1102,2,2,0,2.0,148800
1848,2645,8,5,1999,2000,1441,2,2,0,2.0,174000
1849,7399,7,5,1997,1998,1950,2,3,1,2.0,239000
1850,7321,7,5,1999,2000,1358,2,3,0,2.0,204000
1851,8010,8,5,2003,2004,2048,2,3,2,2.0,301000
1852,8413,8,5,1998,1998,2362,2,3,2,2.0,312500
1853,9466,8,5,1994,1995,1494,1,1,1,2.0,279700
1854,12000,7,6,1980,1980,2362,2,3,1,2.0,255000
1855,16157,5,7,1978,1978,1432,1,2,1,2.0,194000
1856,10768,5,8,1976,2004,1437,2,3,1,2.0,218000
1857,3840,8,6,1978,1998,1295,1,1,2,2.0,213750
1858,9600,6,7,1976,1994,1855,2,3,1,2.0,187000
1859,9600,6,8,1976,1976,1262,2,3,1,2.0,181500
1860,17778,8,5,1981,1981,2497,2,2,2,2.0,373000
1861,18890,5,5,1977,1977,2620,2,4,1,2.0,190000
1862,7050,7,5,2001,2001,1929,2,3,1,2.0,226000
1863,11700,6,6,1968,1968,1152,1,3,0,2.0,143450
1864,8000,6,6,1970,1970,2411,2,4,1,2.0,240050
1865,8723,6,6,1969,1969,1082,1,3,0,2.0,162500
1866,11700,6,5,1968,1968,1295,1,3,0,2.0,164000
1867,11358,7,7,1972,1987,1610,2,3,1,2.0,185000
1868,9547,7,6,1993,1993,1594,2,2,1,2.0,188500
1869,10530,7,6,1993,1993,2075,2,3,1,2.0,255000
1870,11500,5,6,1976,1976,1680,2,4,0,2.0,136905
1871,10738,6,7,1966,1966,1093,2,3,1,2.0,158500
1872,9600,7,6,1973,1973,1242,1,3,1,2.0,175500
1873,10800,6,5,1963,1963,1052,1,3,0,1.0,127000
1874,8050,5,6,1967,1993,1107,1,3,0,1.0,127000
1875,10355,5,5,1967,1967,1214,2,3,1,1.0,143000
1876,10289,5,7,1965,1965,1073,1,3,0,2.0,156000
1877,9503,5,5,1958,1983,1344,1,2,1,1.0,144000
1878,10624,5,4,1964,1964,1728,2,6,0,1.0,119000
1879,10899,4,5,1964,1964,1224,2,2,0,3.0,103000
1880,12342,5,5,1960,1978,1422,1,3,1,1.0,139900
1881,12772,6,8,1960,1998,958,1,2,0,1.0,151500
1882,8892,5,5,1960,1960,1065,1,3,0,2.0,126500
1883,10482,6,8,1958,1958,1138,1,3,0,1.0,145000
1884,7535,5,7,1958,1985,912,1,2,0,1.0,120000
1885,7450,5,5,1956,1956,1074,1,2,1,2.0,124000
1886,8339,5,7,1959,1959,882,1,3,0,1.0,106500
1887,14357,5,5,1961,1961,1187,1,2,1,2.0,140500
1888,8243,5,7,1961,1961,964,1,3,1,2.0,137500
1889,8680,5,7,1960,1960,894,1,3,0,1.0,117600
1890,8800,7,6,1966,1966,1200,2,3,1,2.0,163500
1891,9200,6,5,1965,1965,1042,2,3,0,2.0,161000
1892,9350,6,7,1964,1991,1302,2,3,0,1.0,158000
1893,8800,6,7,1964,1997,2154,2,5,1,2.0,224500
1894,11382,6,5,1964,1964,1374,1,3,1,1.0,147000
1895,22002,6,7,1959,1991,1652,1,3,1,2.0,200000
1896,14585,6,6,1960,1987,1429,1,3,2,2.0,181900
1897,7388,5,6,1959,2002,1327,1,3,0,2.0,150750
1898,9842,4,5,1962,1962,1224,2,2,0,2.0,101800
1899,8280,6,5,1950,1950,932,1,2,1,1.0,124000
1900,12172,5,7,1940,1996,908,1,2,0,2.0,138500
1901,5000,1,3,1946,1950,334,1,1,0,0.0,39300
1902,5000,3,3,1946,1950,666,1,2,0,0.0,64500
1903,3500,3,5,1945,1950,670,1,2,0,0.0,64000
1904,5175,5,8,1958,2000,808,1,2,0,1.0,112000
1905,9500,6,6,1964,1978,1977,1,4,1,2.0,165000
1906,9600,5,6,1955,1955,1150,1,2,0,1.0,144000
1907,11345,5,5,1948,1950,1920,2,4,0,2.0,137000
1908,9492,5,5,1941,1950,1376,1,3,1,1.0,105000
1909,9480,5,7,1942,1995,1644,1,3,2,1.0,146500
1910,8668,5,5,1968,1968,1560,2,4,0,3.0,126000
1911,10050,5,6,1966,1966,1280,2,3,1,2.0,175000
1912,9600,6,5,1961,1961,1254,1,3,1,2.0,158500
1913,10150,5,5,1958,1958,912,1,2,0,1.0,114500
1914,11344,5,5,1958,1958,1524,1,3,0,1.0,144000
1915,18450,6,5,1965,1979,2380,2,3,1,2.0,129000
1916,8760,6,7,1957,1999,936,1,2,0,1.0,141000
1917,6860,5,6,1956,1956,1008,1,3,0,1.0,131000
1918,8250,5,7,1963,1963,1053,1,3,0,2.0,142100
1919,8176,5,6,1958,1992,1056,1,3,0,1.0,139000
1920,9750,6,6,1958,1958,1442,1,4,0,1.0,157900
1921,9250,5,7,1954,2005,1056,1,3,0,1.0,139400
1922,11988,6,6,1957,1957,1244,1,3,2,1.0,150000
1923,9100,5,5,1960,1960,1144,1,3,1,1.0,120000
1924,9736,6,6,1957,1969,1721,1,4,3,2.0,174850
1925,9770,5,5,1957,1957,922,1,2,0,1.0,116000
1926,10152,5,5,1956,1956,1048,1,3,0,1.0,135000
1927,12155,6,3,1970,1970,1657,2,3,1,2.0,163500
1928,12198,5,6,1955,1975,1411,1,3,1,1.0,130000
1929,10050,5,5,1955,1955,1216,1,3,0,1.0,129500
1930,11556,5,9,1953,2006,1154,1,3,0,1.0,142000
1931,8078,5,5,1958,1958,1560,2,4,0,2.0,128600
1932,10950,6,6,1952,1952,948,1,2,0,2.0,125000
1933,7942,6,7,1953,1953,1040,1,3,0,1.0,136000
1934,8923,5,7,1953,2006,1008,1,2,0,1.0,134500
1935,8540,5,8,1956,2003,925,1,3,0,1.0,127000
1936,7134,5,5,1955,1955,1360,1,3,1,2.0,130000
1937,7150,4,4,1955,1955,1540,1,4,0,1.0,115000
1938,8400,5,5,1955,1955,925,1,3,2,1.0,116900
1939,13300,5,7,1956,2000,928,1,2,0,1.0,132000
1940,9532,4,6,1953,1953,1647,1,3,1,1.0,153000
1941,15783,5,5,1952,1952,924,1,2,0,1.0,112500
1942,14190,4,7,1890,2006,1544,2,3,0,0.0,138000
1943,9600,5,7,1949,2003,893,1,2,0,2.0,135000
1944,12099,5,6,1953,2004,1728,1,3,1,1.0,156000
1945,21281,5,4,1935,2007,3086,3,4,0,3.0,301600
1946,10134,5,6,1940,1950,1034,1,2,0,1.0,109000
1947,5500,4,6,1956,1956,882,1,1,0,0.0,103200
1948,10284,4,7,1925,1993,1281,2,1,0,2.0,128500
1949,10800,4,6,1927,2007,968,2,4,0,1.0,64500
1950,10800,5,9,1895,1999,1534,1,3,0,0.0,148000
1951,5400,5,6,1920,1950,691,1,2,0,1.0,86000
1952,10090,7,5,1963,1999,1651,2,4,2,1.0,172000
1953,8700,5,7,1961,1961,888,1,3,0,1.0,120000
1954,8300,6,6,1968,1968,952,1,3,0,1.0,128500
1955,11606,5,5,1969,1969,2080,1,5,2,2.0,135000
1956,8064,5,7,1949,2006,924,1,3,1,2.0,122900
1957,11664,6,5,1948,1950,1082,1,2,1,1.0,119200
1958,10496,6,6,1949,1950,1846,2,3,1,1.0,143000
1959,7200,5,7,1950,1950,988,1,3,0,1.0,119000
1960,7200,5,3,1950,1950,1238,1,3,1,1.0,102000
1961,7200,5,8,1950,2002,864,1,3,0,2.0,129000
1962,7000,5,7,1960,2002,1134,1,2,0,1.0,135000
1963,7500,5,7,1959,2003,1040,1,3,0,1.0,152000
1964,7315,5,6,1958,1958,1170,1,3,1,1.0,140000
1965,7903,5,5,1960,1960,1242,1,3,0,1.0,152000
1966,8000,5,5,1960,1960,1377,1,3,2,1.0,156500
1967,8000,5,4,1961,1961,1800,2,6,0,0.0,141000
1968,7000,5,6,1961,1961,925,1,3,0,1.0,99000
1969,9760,6,8,1964,1993,1851,2,3,1,2.0,187000
1970,7590,5,5,1962,1962,1812,2,4,1,1.0,169500
1971,6600,5,5,1962,1962,864,1,2,0,1.0,125500
1972,6760,5,5,1962,1962,936,1,3,1,1.0,130000
1973,6978,5,7,1926,1980,960,1,2,0,2.0,103000
1974,9600,5,7,1910,2002,1432,2,2,0,2.0,132000
1975,6000,6,6,1927,1950,1296,1,3,0,2.0,127500
1976,4480,5,5,1922,1950,1022,1,2,1,1.0,89500
1977,7200,5,5,1980,1980,936,1,2,0,2.0,140000
1978,3153,5,6,1920,1990,967,1,2,1,1.0,99900
1979,10800,4,7,1885,1995,1047,1,2,0,1.0,100000
1980,7200,5,8,1940,1950,1072,1,2,2,2.0,130000
1981,9000,5,8,1900,2006,1174,1,2,1,2.0,135000
1982,6000,3,7,1948,2002,1183,1,2,0,1.0,120000
1983,5925,4,7,1937,2000,1131,1,2,0,2.0,89471
1984,5925,4,6,1900,1950,1141,1,3,0,1.0,85000
1985,6000,4,4,1920,1950,960,1,2,0,1.0,108500
1986,9639,4,8,1900,1950,1798,2,4,0,2.0,137000
1987,3880,5,9,1945,1997,866,1,2,0,0.0,110500
1988,8520,5,6,1923,2006,968,1,2,0,2.0,100000
1989,10337,8,9,1910,1999,1772,2,3,0,2.0,184900
1990,9863,6,6,1927,1950,1642,1,4,1,1.0,145000
1991,9600,5,8,1925,1994,1472,1,3,0,1.0,125000
1992,4571,5,7,1910,1950,1232,1,3,0,2.0,114000
1993,13600,5,5,1900,1950,2337,2,5,0,2.0,90000
1994,8398,6,8,1910,1990,1650,2,3,0,2.0,144100
1995,9900,6,4,1880,1950,2210,2,5,0,1.0,117500
1996,3600,5,7,1930,2005,1358,1,3,1,1.0,124500
1997,13500,7,8,1879,1987,2454,2,3,1,2.0,185000
1998,7200,6,6,1910,1998,2291,2,4,1,2.0,133900
1999,5400,6,7,1926,2004,1616,2,3,0,1.0,152000
2000,8100,5,6,1948,1973,1559,1,2,0,2.0,153500
2001,10800,7,8,1890,1998,2554,1,3,0,2.0,159500
2002,9439,5,5,1930,1950,1248,1,2,0,1.0,87000
2003,8626,4,6,1956,1956,968,1,2,0,1.0,104500
2004,11800,4,7,1949,2002,1382,2,1,1,1.0,110000
2005,6854,5,7,1925,1994,1060,1,1,1,1.0,136500
2006,8674,5,6,1950,1950,1435,1,3,0,1.0,128250
2007,8731,5,5,1920,1950,1167,1,3,1,2.0,144000
2008,8737,6,7,1923,1950,1635,1,3,1,2.0,210000
2009,6125,5,7,1939,1998,1274,2,3,0,1.0,135000
2010,6000,6,6,1939,1950,1232,1,3,2,1.0,128000
2011,6000,6,6,1941,1950,1218,1,3,1,2.0,131000
2012,6120,5,7,1939,1950,884,1,2,0,1.0,113000
2013,6240,6,5,1938,1950,1409,1,3,1,2.0,126000
2014,6240,5,8,1939,1952,1322,1,4,0,1.0,132000
2015,6240,5,7,1930,1992,1426,1,3,1,1.0,131750
2016,6120,5,6,1926,1950,1281,1,2,0,2.0,132500
2017,6120,5,8,1920,2004,1513,1,4,0,1.0,137500
2018,6120,7,8,1929,2001,854,1,2,0,2.0,132000
2019,6240,6,6,1931,1950,1367,1,3,1,1.0,127500
2020,6180,6,5,1926,1950,986,1,2,1,1.0,102000
2021,7755,6,8,1918,1995,2264,2,4,0,1.0,200000
2022,13515,6,6,1919,1950,1824,1,3,1,2.0,180500
2023,8850,6,7,1920,1950,1376,1,3,0,2.0,165000
2024,8550,5,5,1926,1950,1316,1,4,0,2.0,90000
2025,8730,6,7,1915,2003,1396,1,3,0,1.0,153575
2026,5700,7,6,1929,1990,1344,1,3,1,2.0,140000
2027,8520,6,7,1916,1950,2526,2,5,1,1.0,136000
2028,5680,5,4,1901,1950,1173,2,3,0,1.0,113000
2029,5680,5,3,1901,1950,1214,1,2,0,1.0,117000
2030,7758,7,4,1931,1950,1818,1,4,2,1.0,169500
2031,7449,7,7,1930,1950,1108,1,3,1,1.0,139400
2032,13200,6,6,1963,1963,2294,3,5,1,2.0,202500
2033,6882,6,7,1914,2006,1355,1,3,0,0.0,127000
2034,9000,6,6,1937,1950,1375,1,3,1,1.0,141000
2035,9780,7,9,1950,2005,1952,1,4,2,1.0,212300
2036,10320,6,5,1915,1950,2180,1,3,1,2.0,161000
2037,4330,4,6,1958,1958,1315,2,3,0,2.0,99500
2038,7200,5,7,1920,1996,1111,1,3,0,1.0,101000
2039,4800,4,7,1916,1990,1196,1,2,0,2.0,109900
2040,12358,5,6,1941,1950,1382,1,2,0,2.0,128500
2041,10120,7,4,1910,1950,1889,1,4,1,1.0,122000
2042,4388,5,7,1930,1950,840,1,3,1,0.0,87000
2043,10320,4,1,1910,1950,1484,2,3,0,1.0,50000
2044,12888,7,8,1937,1980,2267,1,3,2,2.0,219000
2045,18030,5,6,1946,1994,3086,3,3,1,0.0,200500
2046,8160,5,6,1940,1950,1134,1,3,0,1.0,126000
2047,4484,5,6,1942,1979,1282,1,2,0,1.0,108500
2048,11235,5,5,1963,1963,999,1,3,0,1.0,130000
2049,11235,5,5,1964,1980,1452,1,2,1,2.0,158450
2050,14299,4,3,1964,1964,1005,1,3,0,2.0,115400
2051,7943,4,5,1961,1961,1029,1,3,0,1.0,118500
2052,14149,5,8,1964,2001,1020,2,3,1,2.0,165000
2053,11677,5,4,1966,1966,1040,1,3,0,1.0,123000
2054,8400,6,5,1966,1966,913,1,3,0,1.0,129000
2055,7094,5,5,1966,1966,894,1,3,0,1.0,125000
2056,8978,5,5,1968,1968,948,1,3,0,1.0,108000
2057,8425,5,6,1971,1990,868,1,2,0,2.0,119900
2058,8665,5,5,1968,1968,897,1,3,0,1.0,115000
2059,8398,5,5,1967,1967,943,1,2,0,2.0,134500
2060,7742,5,7,1966,1966,955,1,3,0,1.0,127000
2061,8724,5,5,1968,1968,894,1,3,1,2.0,129000
2062,8197,6,5,1977,1977,1285,1,3,1,2.0,143500
2063,8169,5,7,1966,1966,912,1,3,0,1.0,129000
2064,14175,5,5,1956,1998,1375,1,3,1,1.0,187000
2065,16779,5,4,1920,1996,2654,3,4,1,2.0,158000
2066,25339,5,7,1918,2007,1416,2,3,0,2.0,112000
2067,6960,7,8,1940,1998,1302,1,2,2,1.0,165250
2068,11375,6,5,1954,1995,1299,1,3,1,2.0,150000
2069,13770,5,6,1958,1998,1176,1,3,2,1.0,137000
2070,9000,4,7,1945,1950,998,1,3,0,2.0,89500
2071,115149,7,5,1971,2002,1824,2,2,2,2.0,302000
2072,11075,6,5,1984,1984,1522,2,3,1,2.0,182000
2073,10029,6,5,1988,1989,2060,2,4,1,2.0,211000
2074,17541,5,7,1948,2005,1325,2,3,1,2.0,216000
2075,22692,5,5,1953,1953,1630,2,3,1,2.0,130000
2076,17808,4,5,1946,1950,1242,1,2,0,1.0,109900
2077,12671,6,7,1954,1994,2422,3,4,2,2.0,255000
2078,12615,6,7,1950,2001,2158,2,4,1,2.0,243000
2079,10512,6,6,1954,1954,1626,1,3,0,1.0,154000
2080,5400,5,5,1958,1958,864,1,3,0,1.0,118000
2081,11515,4,5,1958,1994,943,1,3,0,1.0,80000
2082,7711,4,3,1977,1977,1440,2,4,0,0.0,150000
2083,9098,4,7,1920,2002,605,1,2,0,0.0,86000
2084,3869,5,6,1984,1984,1038,2,2,0,1.0,130000
2085,9280,5,6,1951,1951,1342,1,4,0,1.0,125000
2086,11100,5,6,1951,1994,1480,1,4,1,1.0,136500
2087,7550,4,5,1920,1950,1362,2,4,0,1.0,96000
2088,9060,5,6,1957,2006,1340,1,3,1,1.0,120000
2089,23920,6,5,1984,1984,1822,2,4,1,2.0,228500
2090,10357,7,5,1990,1991,1442,2,3,1,2.0,179900
2091,13474,7,5,1990,1991,2243,2,4,1,3.0,225000
2092,10380,7,5,1986,1987,2730,2,4,1,2.0,301000
2093,13125,7,5,1991,1991,2127,2,4,1,3.0,238000
2094,11287,7,6,1989,1989,1982,2,3,1,2.0,228500
2095,9317,7,5,1994,2001,1958,2,3,1,2.0,220000
2096,9965,7,5,2007,2007,2696,2,4,1,3.0,383970
2097,9965,8,5,2006,2007,2828,3,4,1,3.0,424870
2098,9178,8,5,2007,2007,1651,2,3,1,3.0,250000
2099,10481,8,5,2006,2007,2140,2,3,0,3.0,360000
2100,10652,7,5,2006,2007,1494,2,3,1,3.0,279500
2101,11175,7,5,2007,2007,1316,2,3,1,2.0,200141
2102,10235,8,5,2007,2007,1651,2,3,1,3.0,246500
2103,9588,8,5,2007,2007,2574,2,3,1,3.0,276000
2104,8814,7,5,2005,2007,1274,2,3,0,2.0,203000
2105,11103,7,5,2006,2006,1456,2,3,1,2.0,155835
2106,8556,7,5,2006,2006,1240,2,2,0,3.0,194000
2107,6762,7,5,2007,2007,1208,2,2,0,2.0,195400
2108,11750,7,5,2005,2006,1546,2,3,0,3.0,217000
2109,8760,8,5,2006,2006,1500,2,3,1,2.0,212999
2110,7242,7,5,2005,2006,1270,2,2,0,2.0,175900
2111,9316,7,5,2005,2006,1795,2,3,0,2.0,191000
2112,9317,6,5,2006,2006,1314,2,3,1,2.0,176432
2113,14364,7,5,1988,1989,2062,2,3,1,2.0,277000
2114,8883,7,5,1988,1988,1873,2,3,1,2.0,207000
2115,159000,6,7,1958,2006,2144,2,4,2,2.0,277000
2116,53107,6,5,1992,1992,1953,2,3,2,2.0,240000
2117,12205,6,8,1966,2007,2087,2,5,0,2.0,187500
2118,20064,8,6,1976,1976,1743,0,0,2,2.0,279000
2119,14217,5,5,1994,1994,1022,1,3,0,2.0,139500
2120,8775,5,5,1994,1994,990,1,3,0,1.0,126000
2121,11249,6,5,1995,1995,1200,2,3,0,2.0,177500
2122,10021,6,6,1997,2006,1308,2,3,0,2.0,175000
2123,9531,6,5,1998,1998,1796,2,3,0,2.0,211000
2124,8428,5,7,1994,1994,990,1,3,0,1.0,146000
2125,16561,5,5,1996,1996,1097,1,3,0,1.0,147900
2126,8070,4,5,1994,1995,990,1,3,0,0.0,123600
2127,9337,6,5,1997,1997,1786,2,3,0,2.0,204750
2128,10820,7,5,1999,1999,1873,2,3,1,2.0,235500
2129,12352,7,5,1998,1999,1753,2,3,1,2.0,217000
2130,9543,7,5,2001,2001,1690,2,3,0,2.0,190550
2131,8826,7,5,2000,2000,1842,2,3,1,2.0,217500
2132,10665,7,5,2003,2003,1479,2,3,0,2.0,226000
2133,11317,7,5,2003,2003,1668,2,3,0,2.0,180000
2134,11800,5,5,1974,1974,894,1,3,0,2.0,131000
2135,8660,5,5,1976,1976,1025,2,3,1,2.0,153500
2136,9720,5,7,1977,1977,1009,2,3,1,2.0,160000
2137,8982,5,5,1977,1977,1040,1,3,0,2.0,134900
2138,16300,5,4,1977,1977,907,1,3,0,1.0,130000
2139,9675,5,6,1975,1975,879,1,3,0,2.0,120000
2140,7700,5,5,1972,1972,882,1,3,0,2.0,112500
2141,10356,5,6,1975,1975,969,1,3,0,2.0,122000
2142,7200,5,5,1972,2000,864,1,3,0,2.0,127000
2143,7200,4,8,1972,2006,875,1,3,0,2.0,117000
2144,10386,8,5,2004,2005,2000,2,3,0,3.0,305900
2145,9375,8,5,2002,2002,2169,2,3,1,2.0,228500
2146,11354,7,5,2000,2000,1673,2,3,1,2.0,270000
2147,8749,7,5,2002,2002,1459,2,3,1,2.0,192000
2148,8749,7,5,2003,2003,1932,2,3,1,2.0,213000
2149,8158,7,5,2002,2002,1729,2,3,0,2.0,200000
2150,16226,8,5,1998,1999,2452,2,4,1,2.0,267000
2151,11927,8,5,1994,1995,1592,2,3,1,2.0,228000
2152,12728,8,5,2001,2001,2439,2,4,1,2.0,275000
2153,15295,7,5,1996,2002,1992,2,3,2,2.0,211000
2154,11248,9,5,2002,2002,1668,2,3,1,3.0,285000
2155,10000,8,5,1995,1996,2090,2,3,1,2.0,240000
2156,4435,6,5,2003,2003,848,1,1,0,2.0,131500
2157,17227,8,5,1999,2000,1341,1,1,1,2.0,246900
2158,8200,7,5,2003,2004,1928,2,4,1,2.0,219500
2159,8450,7,5,2003,2003,1337,2,3,0,2.0,185000
2160,8145,7,5,2007,2007,1476,2,3,0,2.0,179400
2161,9245,7,5,2006,2006,1797,2,3,0,2.0,213500
2162,8500,7,5,2004,2004,1422,2,3,0,2.0,179600
2163,8769,7,5,2005,2005,1190,2,2,0,2.0,173500
2164,8334,6,5,2006,2007,1330,2,3,1,2.0,167840
2165,8333,7,5,2006,2006,1491,2,3,1,2.0,168675
2166,9045,5,5,2005,2005,1536,2,3,0,2.0,167000
2167,9170,5,7,1965,1965,1214,1,2,0,2.0,140000
2168,9825,5,5,1967,1967,936,1,2,1,1.0,118500
2169,8308,4,6,1963,1963,1088,1,2,0,2.0,110000
2170,10921,4,5,1965,1965,960,1,3,0,1.0,94750
2171,16287,5,6,1925,1950,1351,1,3,1,2.0,122000
2172,8240,6,6,1960,1960,1179,1,2,0,2.0,110000
2173,11841,6,5,1990,1990,816,1,3,0,0.0,118500
2174,6285,6,6,1976,1976,1044,1,3,1,2.0,133500
2175,7917,6,7,1976,1976,1113,1,3,1,1.0,148000
2176,9555,5,6,1979,1979,2233,2,5,0,2.0,141000
2177,8536,5,5,2006,2007,1125,1,2,0,2.0,155000
2178,7024,5,5,2005,2006,1090,1,2,0,2.0,157000
2179,7023,5,5,2005,2006,1408,2,3,0,2.0,171500
2182,3675,6,5,2005,2005,1072,1,2,0,2.0,140000
2183,6400,5,7,1959,2000,960,1,2,0,1.0,131750
2184,6882,4,3,1955,1955,1152,2,2,0,0.0,61500
2185,10215,4,5,1954,1954,948,1,3,0,1.0,111000
2186,8741,5,6,1946,1950,1195,2,4,0,0.0,98500
2187,4270,3,6,1931,2006,774,1,3,0,0.0,79000
2188,10042,6,8,1920,1995,865,1,2,1,1.0,108500
2189,9450,4,5,1954,1954,894,1,3,0,2.0,110000
2190,11767,4,7,1910,2000,1346,1,2,0,1.0,112000
2191,8172,4,5,1955,1955,768,1,2,1,1.0,125000
2192,8172,4,5,1955,1955,864,1,3,0,2.0,79275
2193,8190,4,6,1954,1954,948,1,3,1,1.0,119000
2194,10896,6,7,1914,1995,3395,2,8,0,0.0,200000
2195,10890,5,6,1923,1950,2592,2,6,0,0.0,150000
2196,10592,6,7,1923,1996,1502,1,3,2,1.0,165000
2197,10594,5,5,1926,1950,789,1,2,0,1.0,96500
2198,7223,5,5,1926,1950,1422,1,3,0,1.0,136500
2199,6821,6,7,1921,2005,1298,2,2,1,1.0,146500
2200,7200,5,7,1937,1950,1768,1,3,2,1.0,175000
2201,4000,7,8,1930,1995,1098,1,2,1,1.0,148500
2202,6720,6,7,1921,1950,1436,1,3,1,1.0,141500
2203,7642,7,8,1918,1998,1426,1,3,1,1.0,189950
2204,7155,6,8,1926,1991,1461,1,3,1,1.0,135000
2205,7128,7,5,1941,1950,1646,2,4,2,1.0,164000
2206,4280,5,6,1913,2002,694,1,2,1,1.0,90350
2207,5362,5,6,1910,2003,1250,2,3,1,2.0,139000
2208,6305,5,7,1938,1950,954,1,2,1,1.0,119750
2209,7136,6,6,1946,1950,1958,2,4,0,2.0,145000
2210,6270,5,6,1949,1950,2002,2,4,0,3.0,145000
2211,7230,7,7,1927,1992,1718,2,4,1,2.0,238000
2212,13108,5,5,1951,1951,1226,1,2,1,2.0,153500
2213,22420,6,6,1918,1950,2624,2,4,1,3.0,239000
2214,12168,8,6,1934,1998,3194,2,4,2,2.0,359100
2215,7810,4,6,1930,2003,1755,2,4,1,1.0,188000
2216,11275,6,7,1932,1950,1991,1,3,1,2.0,220000
